year,month,day,amplitude,phase,RMM1,RMM2
2019,4,6,0.37759656,8,-0.30726349,0.21947278
2019,4,7,0.1562303,8,-0.13586776,7.71E-02
2019,4,8,0.12697475,8,-0.12697378,4.97E-04
2019,4,9,0.3628222,1,-0.3051208,-0.19631928
2019,4,10,0.26937819,2,-0.16002782,-0.21669264
2019,4,11,0.29420167,2,-0.10761258,-0.27381408
2019,4,12,0.26986772,2,-0.12894626,-0.23706844
2019,4,13,0.46684068,1,-0.37754473,-0.27459097
2019,4,14,0.60598904,1,-0.46278629,-0.39121804
2019,4,15,0.73206818,2,-0.44409543,-0.58198196
2019,4,16,0.84954196,2,-0.42028594,-0.73829621
2019,4,17,0.93751597,2,-0.34172827,-0.8730166
2019,4,18,1.0833962,2,-0.35796592,-1.0225496
2019,4,19,1.0425375,2,-0.40565521,-0.96037912
2019,4,20,1.1516318,2,-0.25576481,-1.1228714
2019,4,21,1.4756176,2,-0.40855128,-1.4179327
2019,4,22,2.2415404,2,-0.54800665,-2.1735208
2019,4,23,2.592423,2,-0.39345929,-2.5623908
2019,4,24,2.5690167,3,0.1013431,-2.5670171
2019,4,25,2.501188,3,0.64775348,-2.4158554
2019,4,26,2.3701386,3,1.096698,-2.101145
2019,4,27,2.3234136,3,1.4138603,-1.8437055
2019,4,28,2.1567788,4,1.5909885,-1.4561766
2019,4,29,1.8098469,4,1.5250781,-0.97451669
2019,4,30,1.8537558,4,1.8022357,-0.43400151
2019,5,1,1.8643779,5,1.8598329,0.13010213
2019,5,2,1.6421204,5,1.5961194,0.38595605
2019,5,3,1.4024181,5,1.1911453,0.74023604
2019,5,4,1.2493343,6,0.79396451,0.96460187
2019,5,5,1.3104132,6,0.38841933,1.2515244
2019,5,6,1.5256678,7,-0.1294513,1.5201659
2019,5,7,1.558804,7,-0.13652205,1.5528141
2019,5,8,1.5276979,7,-3.96E-02,1.5271856
2019,5,9,1.7593498,7,-7.06E-02,1.7579337
2019,5,10,1.8492334,7,-0.28882763,1.8265384
2019,5,11,1.9380651,7,-0.68679541,1.8122936
2019,5,12,1.9530421,7,-1.0640354,1.637743
2019,5,13,1.9813132,8,-1.4419619,1.3588039
2019,5,14,1.7805401,8,-1.6206772,0.73737931
2019,5,15,1.7201862,8,-1.6528311,0.47664443
2019,5,16,1.6348621,8,-1.536683,0.55801392
2019,5,17,1.6139687,8,-1.4780307,0.64832109
2019,5,18,1.6722811,8,-1.5305259,0.67380601
2019,5,19,1.7364688,8,-1.6168444,0.63335454
2019,5,20,1.7568333,8,-1.665875,0.55796432
2019,5,21,1.6041399,8,-1.5242913,0.49980119
2019,5,22,1.7116081,8,-1.6689177,0.37988934
2019,5,23,1.844404,8,-1.8252472,0.26513922
2019,5,24,2.0217106,8,-2.011127,0.20659602
2019,5,25,2.051899,8,-2.0510795,5.80E-02
2019,5,26,2.1314576,1,-2.1263011,-0.14817409
2019,5,27,2.241426,1,-2.113781,-0.74560094
2019,5,28,2.2853229,1,-1.847827,-1.3447068
2019,5,29,2.5063555,2,-1.7377561,-1.8061069
2019,5,30,2.699892,2,-1.5230646,-2.2292805
2019,5,31,2.9144659,2,-1.2424703,-2.6363573
2019,6,1,2.8737688,2,-0.6297214,-2.8039255
2019,6,2,2.4954553,2,-0.28722271,-2.4788706
2019,6,3,2.1694796,3,9.39E-02,-2.167448
2019,6,4,1.9155289,3,0.56950724,-1.8289101
2019,6,5,1.7995317,3,0.81692713,-1.6034164
2019,6,6,1.6972388,3,0.50721747,-1.6196759
2019,6,7,1.4071206,3,0.26013771,-1.3828654
2019,6,8,1.2006497,3,0.15855806,-1.190134
2019,6,9,0.96003383,3,0.36791924,-0.8867358
2019,6,10,0.987176,3,0.43450332,-0.88641036
2019,6,11,0.906174,3,0.54918605,-0.72079545
2019,6,12,0.99232578,4,0.75873137,-0.63956016
2019,6,13,1.2193115,4,0.96213543,-0.74900997
2019,6,14,1.4313849,4,1.2803613,-0.63995153
2019,6,15,1.7660005,4,1.7430336,-0.28388619
2019,6,16,2.1933398,5,2.1929636,4.06E-02
2019,6,17,1.8745862,4,1.8744886,-1.91E-02
2019,6,18,1.3859224,5,1.3708688,0.20371456
2019,6,19,0.96303904,5,0.89917046,0.34487206
2019,6,20,0.84688544,5,0.67608792,0.51001972
2019,6,21,0.74909902,6,0.43293074,0.61132663
2019,6,22,0.92475706,6,0.39557347,0.83588111
2019,6,23,0.73721504,6,0.26244989,0.68891656
2019,6,24,0.51960754,7,-8.36E-02,0.5128324
2019,6,25,0.6104387,7,-9.58E-02,0.60287714
2019,6,26,0.91011828,7,-4.04E-02,0.90922117
2019,6,27,1.0845375,6,2.20E-02,1.0843143
2019,6,28,0.93973273,7,-3.04E-02,0.93924123
2019,6,29,0.78385144,7,-0.16101451,0.76713586
2019,6,30,0.80140013,7,-0.19537851,0.777219
2019,7,1,0.63716269,7,-0.21543929,0.59963506
2019,7,2,0.3108727,7,-0.19925413,0.23862028
2019,7,3,0.74575353,1,-0.74572831,-6.13E-03
2019,7,4,1.0632524,1,-1.0502442,-0.1658093
2019,7,5,1.2764437,1,-1.2480165,-0.26788712
2019,7,6,1.6103551,1,-1.5181421,-0.53711122
2019,7,7,1.8381863,1,-1.7880536,-0.42637178
2019,7,8,1.5061233,1,-1.4792826,-0.28307351
2019,7,9,1.201817,1,-1.1187273,-0.43910521
2019,7,10,0.99707729,1,-0.82641029,-0.55786127
2019,7,11,1.0567139,1,-0.75348455,-0.74088156
2019,7,12,0.96810782,1,-0.78948945,-0.56030273
2019,7,13,0.67479545,1,-0.49880424,-0.45447028
2019,7,14,0.47924784,2,-0.17030713,-0.44796649
2019,7,15,0.33856341,2,-8.53E-02,-0.32763666
2019,7,16,0.46903455,2,-0.14708117,-0.44537684
2019,7,17,0.57372576,2,-0.35923758,-0.44733608
2019,7,18,0.70067304,1,-0.51616579,-0.47383076
2019,7,19,0.79082584,2,-0.48595175,-0.62390417
2019,7,20,1.1028219,1,-0.83988935,-0.71470433
2019,7,21,1.3436152,1,-1.0175242,-0.87746572
2019,7,22,1.1315893,2,-0.79807985,-0.80222374
2019,7,23,0.73810154,2,-0.28343672,-0.68151116
2019,7,24,0.40732169,3,0.23774067,-0.33074209
2019,7,25,0.57949471,4,0.51828307,-0.25922346
2019,7,26,0.86136496,4,0.78171331,-0.36176494
2019,7,27,0.92873204,4,0.81447387,-0.44629088
2019,7,28,0.75027263,4,0.64739949,-0.37918717
2019,7,29,0.6962018,4,0.58167821,-0.38255382
2019,7,30,0.62765497,4,0.59413171,-0.20238151
2019,7,31,0.67966288,4,0.67405224,-8.72E-02
2019,8,1,0.76023209,5,0.74760091,0.13800615
2019,8,2,0.7495591,5,0.74910283,2.61E-02
2019,8,3,0.67387617,5,0.67354399,2.12E-02
2019,8,4,0.79658914,4,0.79632688,-2.04E-02
2019,8,5,0.99080408,4,0.96056825,-0.24290191
2019,8,6,1.2168825,4,1.0251797,-0.65559858
2019,8,7,1.504854,4,1.280618,-0.79031831
2019,8,8,1.6573391,4,1.4467798,-0.80845606
2019,8,9,1.8469959,4,1.6992762,-0.72377783
2019,8,10,1.8763968,4,1.8000921,-0.52965385
2019,8,11,1.5587543,4,1.5583699,-3.46E-02
2019,8,12,1.0089225,5,0.95671725,0.32033813
2019,8,13,0.47247192,5,0.35440436,0.31245363
2019,8,14,0.30338743,7,-0.15122221,0.26301289
2019,8,15,0.3941384,7,-0.11025655,0.37840265
2019,8,16,0.35875827,7,-0.11636087,0.3393636
2019,8,17,0.47724855,8,-0.46910131,8.78E-02
2019,8,18,0.83395571,1,-0.83213466,-5.51E-02
2019,8,19,0.88285279,1,-0.87334663,-0.12920773
2019,8,20,0.77902931,1,-0.7082659,-0.32441646
2019,8,21,0.6982035,2,-0.32005304,-0.62052733
2019,8,22,0.7443558,3,2.40E-03,-0.74435192
2019,8,23,0.90131873,3,0.22628416,-0.87245113
2019,8,24,1.0137231,3,0.31245735,-0.96436763
2019,8,25,1.0614696,4,0.86103666,-0.62075227
2019,8,26,1.2153879,4,1.1570234,-0.37210807
2019,8,27,1.1092129,4,1.0915583,-0.19711296
2019,8,28,0.81649822,4,0.77364641,-0.26103747
2019,8,29,0.99984014,4,0.9846223,-0.17377934
2019,8,30,1.0237731,4,0.98919815,-0.26381475
2019,8,31,0.85380846,4,0.80091339,-0.29584903
2019,9,1,0.77075088,5,0.77056301,1.70E-02
2019,9,2,0.97459936,5,0.95658052,0.18654114
2019,9,3,1.0525757,5,1.0200229,0.25974798
2019,9,4,1.1926128,5,0.93847817,0.73592383
2019,9,5,1.3454282,6,0.90171307,0.99854422
2019,9,6,1.2881461,6,0.86417276,0.95526212
2019,9,7,1.2238214,5,0.89151722,0.83841264
2019,9,8,1.6107188,5,1.2587651,1.0049505
2019,9,9,1.7343206,5,1.4235075,0.99070412
2019,9,10,1.5203922,5,1.3220911,0.7507779
2019,9,11,1.0273838,5,0.93328702,0.42952621
2019,9,12,0.58118653,6,0.37746564,0.44192472
2019,9,13,0.60618263,7,-0.19530553,0.57385814
2019,9,14,0.99749869,7,-0.62820303,0.77483195
2019,9,15,1.2397689,8,-0.94168866,0.80638033
2019,9,16,1.4067982,8,-1.2125008,0.71338856
2019,9,17,1.5235779,8,-1.4128609,0.57018757
2019,9,18,1.8669524,8,-1.8282536,0.37815362
2019,9,19,1.9435166,8,-1.9089057,0.36515135
2019,9,20,1.7054973,8,-1.6905596,0.22523099
2019,9,21,1.7665799,1,-1.7658271,-5.16E-02
2019,9,22,1.9871229,1,-1.909688,-0.54931682
2019,9,23,2.5607514,1,-2.3816104,-0.9409464
2019,9,24,2.8185546,1,-2.600915,-1.0860437
2019,9,25,3.0051329,1,-2.7170579,-1.2839079
2019,9,26,3.0427954,1,-2.7215035,-1.3608904
2019,9,27,2.7394078,1,-2.4192865,-1.2850709
2019,9,28,2.5256155,1,-2.1127663,-1.3838178
2019,9,29,2.230401,1,-1.8714691,-1.2133803
2019,9,30,2.1117301,1,-1.6711385,-1.2910073
2019,10,1,1.9612805,1,-1.5754724,-1.1681216
2019,10,2,1.9928337,1,-1.7654244,-0.9244799
2019,10,3,1.9290259,1,-1.8336018,-0.59920406
2019,10,4,1.6974766,1,-1.6143329,-0.52474397
2019,10,5,1.6352731,1,-1.5713459,-0.45275828
2019,10,6,1.5938774,1,-1.5617962,-0.31817901
2019,10,7,1.6005423,1,-1.5687699,-0.31732723
2019,10,8,1.5961335,1,-1.580542,-0.22255154
2019,10,9,1.4598498,8,-1.4597788,1.44E-02
2019,10,10,1.5244954,8,-1.5155169,0.16521069
2019,10,11,1.3455054,8,-1.3159786,0.28032967
2019,10,12,1.4541128,8,-1.4402406,0.20037635
2019,10,13,1.6083895,1,-1.6082379,-2.21E-02
2019,10,14,1.5390431,1,-1.518792,-0.24884556
2019,10,15,1.3611404,1,-1.2853332,-0.44790834
2019,10,16,1.3190646,1,-1.119692,-0.69729561
2019,10,17,1.4728872,1,-1.1773418,-0.88502139
2019,10,18,1.7113518,2,-1.1387259,-1.2775086
2019,10,19,2.0301678,2,-1.2342861,-1.6118683
2019,10,20,2.2745771,2,-1.2970915,-1.86849
2019,10,21,2.230032,2,-0.91797662,-2.0323291
2019,10,22,2.1089013,2,-0.49646172,-2.0496318
2019,10,23,1.9292433,2,-0.34308514,-1.8984921
2019,10,24,1.4177344,2,-0.15232106,-1.409528
2019,10,25,1.0132195,3,0.10234705,-1.0080371
2019,10,26,0.98398393,3,0.22245243,-0.95850891
2019,10,27,1.0000459,3,0.38094637,-0.92464679
2019,10,28,0.80369967,3,0.47075677,-0.65139949
2019,10,29,0.86708492,4,0.62951881,-0.59627372
2019,10,30,0.85481858,4,0.74707162,-0.41545007
2019,10,31,1.1795869,4,1.1567075,-0.23119874
2019,11,1,1.5919036,5,1.5824169,0.17353325
2019,11,2,1.8277839,5,1.750524,0.52579427
2019,11,3,2.0322061,5,1.8295995,0.88454908
2019,11,4,2.2655056,5,1.9297038,1.1869113
2019,11,5,2.3351483,5,2.0932002,1.0350994
2019,11,6,2.2576416,5,1.9749087,1.0939293
2019,11,7,2.407114,5,1.817062,1.5787601
2019,11,8,2.2502475,6,1.1931143,1.9079025
2019,11,9,2.3195674,6,0.42355841,2.2805681
2019,11,10,2.2285831,7,-5.30E-02,2.2279525
2019,11,11,2.1652613,7,-0.60473019,2.0791001
2019,11,12,2.181042,7,-1.2081536,1.8158494
2019,11,13,2.0643241,8,-1.4641044,1.4552777
2019,11,14,1.8611034,8,-1.6437808,0.87274885
2019,11,15,1.3685246,8,-1.3441651,0.25705975
2019,11,16,1.414894,8,-1.3910779,0.25850955
2019,11,17,1.5096599,8,-1.4738196,0.32699966
2019,11,18,1.7617375,8,-1.7223767,0.37032032
2019,11,19,1.5677118,8,-1.5614045,0.14048567
2019,11,20,1.2407947,1,-1.2407793,-6.19E-03
2019,11,21,1.241708,1,-1.0516248,-0.6602456
2019,11,22,1.0741627,2,-0.65301925,-0.85287249
2019,11,23,0.76423037,2,-3.67E-02,-0.76334906
2019,11,24,0.75002664,3,0.32274005,-0.67703676
2019,11,25,0.43747184,3,0.11307983,-0.4226045
2019,11,26,0.47142676,1,-0.40776652,-0.23657903
2019,11,27,0.6808219,1,-0.64956033,-0.20393585
2019,11,28,0.83654308,1,-0.73251253,-0.40401694
2019,11,29,0.98933399,1,-0.72269344,-0.67564481
2019,11,30,0.72644132,1,-0.53749633,-0.48868671
2019,12,1,0.48345423,1,-0.36704993,-0.31464636
2019,12,2,0.58870792,1,-0.4625313,-0.3642002
2019,12,3,0.71256638,1,-0.53988332,-0.46505582
2019,12,4,0.71926391,2,-0.47820807,-0.5372687
2019,12,5,0.91572851,2,-0.42792362,-0.80959255
2019,12,6,1.1249745,2,-0.45921677,-1.0269798
2019,12,7,1.1792874,2,-0.39987871,-1.1094215
2019,12,8,1.0453033,2,-0.31490937,-0.99674022
2019,12,9,1.0734376,2,-0.44790334,-0.97552592
2019,12,10,0.9824729,2,-0.46797982,-0.86385638
2019,12,11,1.1537038,2,-0.37198594,-1.0920893
2019,12,12,1.3583654,2,-0.27456376,-1.3303275
2019,12,13,1.5060954,2,-0.14694789,-1.4989096
2019,12,14,1.517368,2,-0.10295149,-1.5138714
2019,12,15,1.3315121,3,0.16957989,-1.3206692
2019,12,16,1.0363281,3,0.32198766,-0.98503798
2019,12,17,0.91762918,3,0.48511866,-0.77891153
2019,12,18,0.69233799,3,0.4811357,-0.49783561
2019,12,19,0.53749436,4,0.48562816,-0.23035945
2019,12,20,0.43883309,4,0.42614132,-0.10477617
2019,12,21,0.44335514,5,0.4221065,0.13560931
2019,12,22,0.44478273,5,0.40202826,0.19027597
2019,12,23,0.80224824,5,0.58022803,0.55401957
2019,12,24,1.0466778,6,0.60856766,0.85157502
2019,12,25,1.4050128,6,0.530972,1.3008189
2019,12,26,1.4975823,6,0.3353959,1.4595418
2019,12,27,1.4330835,7,-2.16E-02,1.4329205
2019,12,28,1.2035904,7,-0.32551655,1.1587359
2019,12,29,1.1849068,7,-0.67371005,0.97474039
2019,12,30,0.96083444,8,-0.68296784,0.67583859
2019,12,31,0.62818509,8,-0.46018589,0.42760435
2020,1,1,0.44665524,8,-0.43488729,0.10185266
2020,1,2,0.35605168,8,-0.3488636,7.12E-02
2020,1,3,0.22991683,1,-0.20854364,-9.68E-02
2020,1,4,0.4311693,3,0.17592983,-0.39364409
2020,1,5,0.93073499,3,0.6519109,-0.66428894
2020,1,6,1.626609,4,1.4926015,-0.64652735
2020,1,7,2.3407307,4,2.2428949,-0.6696586
2020,1,8,2.7098873,4,2.6523485,-0.55546004
2020,1,9,3.1227024,4,3.0931249,-0.42877507
2020,1,10,3.367377,4,3.3624463,-0.18215919
2020,1,11,3.6092436,5,3.5577629,0.60742354
2020,1,12,3.6647003,5,3.4317532,1.2857286
2020,1,13,3.6441846,5,3.0997558,1.9161406
2020,1,14,3.3870761,5,2.5025556,2.282433
2020,1,15,3.1964755,6,2.0120792,2.4837456
2020,1,16,3.3266761,6,1.9312092,2.7087276
2020,1,17,3.3319132,6,1.5173742,2.9663482
2020,1,18,3.0640061,6,0.87691742,2.9358387
2020,1,19,2.7578363,6,0.14623371,2.7539566
2020,1,20,2.295918,7,-0.35535219,2.2682514
2020,1,21,2.1782184,7,-0.75346988,2.0437512
2020,1,22,2.2484648,7,-0.97261178,2.0272198
2020,1,23,1.9670424,7,-0.8306343,1.7830598
2020,1,24,1.3659337,7,-0.47842368,1.2794083
2020,1,25,0.85206372,7,-0.34576282,0.77875584
2020,1,26,0.56562781,6,0.14680329,0.54624504
2020,1,27,0.6695382,6,0.29881379,0.59915918
2020,1,28,0.9146437,6,0.55734718,0.72521532
2020,1,29,1.2357249,6,0.71212828,1.0098958
2020,1,30,1.269545,6,0.77026534,1.0091758
2020,1,31,0.93395078,6,0.60763359,0.70925695
2020,2,1,0.77508736,6,0.32359233,0.70430702
2020,2,2,0.6878379,6,0.38602972,0.56929958
2020,2,3,0.7182135,5,0.5691995,0.43799838
2020,2,4,0.64164019,5,0.62350518,0.15147083
2020,2,5,0.98352593,4,0.98200089,-5.47E-02
2020,2,6,1.264441,5,1.2640014,3.33E-02
2020,2,7,1.538247,5,1.5382361,5.77E-03
2020,2,8,1.571223,5,1.553382,0.23610532
2020,2,9,1.7624735,5,1.6505853,0.61796498
2020,2,10,1.6123476,5,1.3625598,0.86202985
2020,2,11,1.3267475,6,0.82344419,1.0402879
2020,2,12,1.2801023,6,0.50997156,1.1741341
2020,2,13,1.4287187,6,0.52364439,1.3292981
2020,2,14,1.6656826,6,0.7487101,1.4879286
2020,2,15,1.8731995,6,1.1775806,1.4567704
2020,2,16,1.8891603,5,1.3361071,1.3355688
2020,2,17,1.8982975,5,1.5269868,1.1277609
2020,2,18,1.8394581,5,1.3660785,1.2318423
2020,2,19,1.6754882,6,1.1077207,1.2570662
2020,2,20,1.1744835,6,0.39533356,1.1059489
2020,2,21,0.88394386,7,-0.37064442,0.80248326
2020,2,22,1.0386678,7,-0.56011736,0.87469959
2020,2,23,1.1807262,7,-0.81345534,0.85580647
2020,2,24,1.0740153,8,-0.94363195,0.51290113
2020,2,25,0.90472084,8,-0.81581414,0.39111
2020,2,26,0.59037918,8,-0.5853343,7.70E-02
2020,2,27,0.15172203,1,-0.11728658,-9.62E-02
2020,2,28,0.31056327,3,0.21511343,-0.22399946
2020,2,29,0.81001443,4,0.5808056,-0.56461334
2020,3,1,1.339371,3,0.73953432,-1.1166931
2020,3,2,1.6560237,3,0.98668325,-1.329989
2020,3,3,1.7620534,3,1.1776056,-1.3107544
2020,3,4,1.6992551,4,1.4531714,-0.88077307
2020,3,5,1.7193722,4,1.6724054,-0.39912501
2020,3,6,1.9176151,5,1.9079895,0.19189422
2020,3,7,2.0380144,5,1.9704471,0.52042413
2020,3,8,1.7917348,5,1.7402548,0.42641178
2020,3,9,1.4141237,5,1.1976219,0.75196242
2020,3,10,1.26788,6,0.87086987,0.92146903
2020,3,11,1.1758819,6,0.72022921,0.92949879
2020,3,12,1.02903,6,0.45532367,0.92281258
2020,3,13,1.1815766,6,0.16060282,1.1706109
2020,3,14,0.91814983,6,0.2817879,0.87383908
2020,3,15,0.27813923,5,0.22389531,0.16502219
2020,3,16,0.42235434,1,-0.36962983,-0.20434523
2020,3,17,1.0621283,1,-0.97185838,-0.42849484
2020,3,18,1.4502314,1,-1.0784789,-0.96956414
2020,3,19,1.7994081,2,-0.88503826,-1.5667089
2020,3,20,1.7995665,2,-0.52144265,-1.7223638
2020,3,21,1.705834,2,-0.15545124,-1.6987362
2020,3,22,1.6822449,3,0.12958363,-1.6772466
2020,3,23,1.6926103,3,0.61233407,-1.577966
2020,3,24,2.0090947,3,1.1967119,-1.6137974
2020,3,25,1.9118768,3,1.2332524,-1.4609454
2020,3,26,1.6836091,3,1.1572956,-1.2227865
2020,3,27,1.7296071,4,1.3920969,-1.0264536
2020,3,28,1.8077255,4,1.6491907,-0.74029851
2020,3,29,1.8266177,4,1.6664258,-0.74803561
2020,3,30,1.8528152,4,1.693296,-0.75211227
2020,3,31,1.3999046,4,1.303383,-0.51080871
2020,4,1,0.98351133,4,0.96398723,-0.19499511
2020,4,2,1.1293235,5,1.0557622,0.40092108
2020,4,3,1.1040882,5,0.83525455,0.72205305
2020,4,4,0.95328265,6,0.66881782,0.67928678
2020,4,5,0.83475775,6,0.54824549,0.62948185
2020,4,6,0.97246683,6,0.34377423,0.90967631
2020,4,7,1.0058541,6,0.27055785,0.9687832
2020,4,8,1.128091,7,-0.18057361,1.1135449
2020,4,9,1.6647269,7,-1.0731844,1.2726314
2020,4,10,2.1356537,8,-1.7423358,1.2350233
2020,4,11,2.2670465,8,-2.0694766,0.92561662
2020,4,12,2.0291831,8,-2.0027409,0.32651752
2020,4,13,1.720161,1,-1.7106644,-0.18050198
2020,4,14,1.5355403,1,-1.4303364,-0.55858922
2020,4,15,1.2919877,1,-1.0983729,-0.68030059
2020,4,16,1.3905538,1,-1.1035403,-0.84607261
2020,4,17,1.4808927,1,-1.1748331,-0.90156001
2020,4,18,1.5406199,1,-1.2736332,-0.86681467
2020,4,19,1.7912989,1,-1.404439,-1.1118915
2020,4,20,1.8612854,1,-1.4018552,-1.2244123
2020,4,21,1.9755887,2,-1.2417164,-1.5365841
2020,4,22,1.9578478,2,-0.75376219,-1.806934
2020,4,23,2.1996629,2,-0.45611969,-2.1518531
2020,4,24,2.3064797,2,-0.29305813,-2.2877862
2020,4,25,2.2674644,3,0.21268784,-2.2574673
2020,4,26,2.0985031,3,0.47566679,-2.0438828
2020,4,27,2.0271966,3,0.94940907,-1.7911307
2020,4,28,1.9734712,3,0.96522552,-1.7213159
2020,4,29,1.8239144,3,1.1393226,-1.4242921
2020,4,30,1.6723439,3,1.1299127,-1.2328955
2020,5,1,1.4263475,4,1.2140998,-0.74861801
2020,5,2,1.3490573,4,1.2814542,-0.42169985
2020,5,3,1.2751054,4,1.2698201,-0.11597686
2020,5,4,0.91466713,5,0.90922469,9.96E-02
2020,5,5,0.51652873,5,0.45483381,0.24480233
2020,5,6,0.44722423,6,0.2948679,0.33624759
2020,5,7,0.20108096,6,2.67E-02,0.19930071
2020,5,8,0.41805756,8,-0.38478762,0.16343381
2020,5,9,0.56765974,8,-0.55974239,9.45E-02
2020,5,10,0.73826754,1,-0.68242449,-0.28166607
2020,5,11,0.79833698,2,-0.55263501,-0.57613933
2020,5,12,1.0170287,2,-0.40844822,-0.93140608
2020,5,13,1.0960089,2,-0.32981685,-1.0452063
2020,5,14,1.151812,2,-0.25247997,-1.1237992
2020,5,15,1.172411,2,-0.13548686,-1.164556
2020,5,16,1.5949998,2,-0.16803062,-1.5861243
2020,5,17,1.8667395,2,-0.24019523,-1.8512219
2020,5,18,1.7729516,2,-6.85E-02,-1.7716261
2020,5,19,1.4085642,3,0.23099613,-1.3894941
2020,5,20,1.3326368,3,0.56170535,-1.2084734
2020,5,21,1.2327589,4,0.94140196,-0.79589993
2020,5,22,1.3076229,5,1.306197,6.10E-02
2020,5,23,1.6624131,5,1.4704154,0.77556175
2020,5,24,1.5397494,6,1.0516052,1.124702
2020,5,25,1.2051233,6,0.32177863,1.1613702
2020,5,26,1.2461655,7,-0.3523272,1.1953218
2020,5,27,1.3645782,7,-0.88370425,1.0397792
2020,5,28,1.2584692,8,-1.0938663,0.62225503
2020,5,29,1.2133583,8,-1.1932769,0.21983741
2020,5,30,1.4653615,8,-1.464738,4.27E-02
2020,5,31,1.5442759,1,-1.529649,-0.21204241
2020,6,1,1.5790859,1,-1.4952025,-0.50782043
2020,6,2,1.6009949,1,-1.4507074,-0.67722446
2020,6,3,1.5309366,1,-1.2931254,-0.81950819
2020,6,4,1.59225,1,-1.268618,-0.96222055
2020,6,5,1.7731905,1,-1.3162496,-1.1881462
2020,6,6,1.5597112,1,-1.1225088,-1.0829003
2020,6,7,1.4646633,1,-1.0401938,-1.0311329
2020,6,8,1.4645953,2,-0.81868154,-1.2144135
2020,6,9,1.3985163,2,-0.60201669,-1.262309
2020,6,10,1.1339779,2,-0.29068068,-1.0960888
2020,6,11,1.0698446,2,-0.13571282,-1.0612019
2020,6,12,0.95461559,3,0.12942649,-0.94580108
2020,6,13,1.1148977,3,0.22974029,-1.0909704
2020,6,14,1.25494,3,8.54E-02,-1.2520323
2020,6,15,1.4353638,2,-0.10343163,-1.4316323
2020,6,16,1.5868651,2,-0.16767964,-1.5779811
2020,6,17,1.4001449,2,-0.24957138,-1.3777227
2020,6,18,1.3367729,2,-0.37151304,-1.2841105
2020,6,19,1.3639057,2,-0.64214361,-1.2032831
2020,6,20,1.5588773,2,-0.87547576,-1.289822
2020,6,21,1.6073835,2,-1.0288944,-1.2349323
2020,6,22,1.5683848,2,-1.0465378,-1.1681564
2020,6,23,1.4960809,1,-1.1102799,-1.0027645
2020,6,24,1.4394757,1,-1.1524298,-0.86255181
2020,6,25,1.2967674,1,-1.1067189,-0.67585415
2020,6,26,1.2944974,1,-1.143303,-0.60710913
2020,6,27,1.0895815,1,-1.0426612,-0.31629962
2020,6,28,0.88279295,1,-0.85363173,-0.22502489
2020,6,29,0.905532,1,-0.84731227,-0.31945285
2020,6,30,0.8868584,1,-0.76446486,-0.44956797
2020,7,1,0.90604925,1,-0.6935842,-0.58298045
2020,7,2,1.0055897,2,-0.58776569,-0.81593019
2020,7,3,1.3157897,2,-0.89592731,-0.9636476
2020,7,4,1.8900828,1,-1.3690392,-1.3031288
2020,7,5,2.0957205,1,-1.6698074,-1.2664076
2020,7,6,2.2308397,1,-1.6976693,-1.4472615
2020,7,7,2.2872818,1,-1.6800356,-1.5521399
2020,7,8,2.2420642,2,-1.5705454,-1.6000746
2020,7,9,2.1839461,2,-1.3997805,-1.6763755
2020,7,10,2.0036745,2,-1.2125523,-1.5951265
2020,7,11,1.7239836,2,-0.75747693,-1.5486603
2020,7,12,1.6933438,2,-0.53864706,-1.6053885
2020,7,13,1.5213633,2,-0.44354159,-1.4552721
2020,7,14,1.3794857,2,-0.52518451,-1.2756026
2020,7,15,1.0325654,2,-0.40829301,-0.94841349
2020,7,16,1.0112383,2,-0.21786785,-0.98749006
2020,7,17,0.84749407,2,-0.26290199,-0.80568528
2020,7,18,0.88045269,2,-0.50519812,-0.72109067
2020,7,19,0.92920923,1,-0.83728951,-0.40295911
2020,7,20,1.1320856,1,-0.92422611,-0.65377665
2020,7,21,1.3188983,2,-0.72636575,-1.1008568
2020,7,22,1.5708029,2,-0.71556962,-1.3983498
2020,7,23,1.717165,2,-0.60589296,-1.6067201
2020,7,24,1.6377273,2,-0.42553791,-1.5814766
2020,7,25,1.7865417,2,-0.3830201,-1.7450006
2020,7,26,1.5793616,2,-0.21216583,-1.565046
2020,7,27,1.4522213,3,0.20928612,-1.4370615
2020,7,28,1.3524517,3,0.42543364,-1.2837958
2020,7,29,1.2214766,3,0.7343753,-0.97606236
2020,7,30,1.2672567,4,1.0888386,-0.64835954
2020,7,31,1.3214421,4,1.150672,-0.64974099
2020,8,1,1.1882992,4,1.0010979,-0.64020145
2020,8,2,0.98991609,4,0.90744311,-0.3955766
2020,8,3,1.3793467,4,1.3549417,-0.2583223
2020,8,4,1.9330347,4,1.8992074,-0.36004767
2020,8,5,2.1207452,4,2.074091,-0.44238845
2020,8,6,2.2587111,4,2.2396755,-0.29262435
2020,8,7,2.2557142,5,2.2548249,6.33E-02
2020,8,8,1.9594908,5,1.9461045,0.22865075
2020,8,9,1.5731759,5,1.5370337,0.33527622
2020,8,10,1.1360079,5,1.0993655,0.28619835
2020,8,11,0.76008791,5,0.62087691,0.43845814
2020,8,12,0.57645482,6,0.266247,0.51128531
2020,8,13,0.69088441,7,-0.11530804,0.68119407
2020,8,14,0.76884168,7,-0.4690071,0.60922068
