year,month,day,PCx,PCy,phase,Amp(nrm),Amp(non-nrm)
2003,9,30,0.319,0.89,2,0.946,284
2003,10,1,0.228,1.002,2,1.028,310.5
2003,10,2,0.118,1.096,2,1.102,334.3
2003,10,3,-0.009,1.167,3,1.167,354.3
2003,10,4,-0.149,1.211,3,1.22,369.9
2003,10,5,-0.3,1.224,3,1.26,380.5
2003,10,6,-0.454,1.203,3,1.286,385.7
2003,10,7,-0.608,1.147,3,1.298,385.6
2003,10,8,-0.753,1.055,3,1.297,380.5
2003,10,9,-0.885,0.929,3,1.283,371
2003,10,10,-0.997,0.77,4,1.26,358.4
2003,10,11,-1.084,0.582,4,1.23,344.1
2003,10,12,-1.14,0.371,4,1.199,330.4
2003,10,13,-1.162,0.143,4,1.171,319.5
2003,10,14,-1.148,-0.096,5,1.152,314
2003,10,15,-1.095,-0.337,5,1.146,315.4
2003,10,16,-1.006,-0.573,5,1.157,324.5
2003,10,17,-0.88,-0.795,5,1.186,340.4
2003,10,18,-0.723,-0.997,6,1.231,361.1
2003,10,19,-0.538,-1.17,6,1.288,384.4
2003,10,20,-0.332,-1.31,6,1.351,407.8
2003,10,21,-0.11,-1.41,6,1.414,429.1
2003,10,22,0.118,-1.467,7,1.472,446.7
2003,10,23,0.346,-1.48,7,1.52,459.2
2003,10,24,0.566,-1.448,7,1.554,465.8
2003,10,25,0.769,-1.371,7,1.572,466
2003,10,26,0.948,-1.254,7,1.572,460
2003,10,27,1.098,-1.099,7,1.553,448.1
2003,10,28,1.213,-0.913,8,1.518,431.2
2003,10,29,1.289,-0.702,8,1.467,410.7
2003,10,30,1.323,-0.474,8,1.405,388.1
2003,10,31,1.316,-0.236,8,1.337,365.5
2003,11,1,1.266,0.003,1,1.266,345
2003,11,2,1.178,0.234,1,1.201,328.7
2003,11,3,1.053,0.451,1,1.146,318
2003,11,4,0.898,0.647,1,1.107,313.7
2003,11,5,0.718,0.814,2,1.086,315.2
2003,11,6,0.52,0.948,2,1.082,321
2003,11,7,0.312,1.046,2,1.092,328.9
2003,11,8,0.102,1.106,2,1.111,336.9
2003,11,9,-0.103,1.126,3,1.131,343.1
2003,11,10,-0.296,1.108,3,1.147,345.9
2003,11,11,-0.468,1.054,3,1.153,344.4
2003,11,12,-0.614,0.968,3,1.146,338.1
2003,11,13,-0.728,0.855,3,1.123,326.6
2003,11,14,-0.808,0.72,4,1.082,310.2
2003,11,15,-0.849,0.571,4,1.024,289.1
2003,11,16,-0.853,0.414,4,0.948,264.2
2003,11,17,-0.818,0.258,4,0.858,236.3
2003,11,18,-0.748,0.108,4,0.756,206.5
2003,11,19,-0.646,-0.028,5,0.647,176.2
2003,11,20,-0.517,-0.145,5,0.537,147.5
2003,11,21,-0.366,-0.237,5,0.436,122.9
2003,11,22,-0.201,-0.3,6,0.361,106.2
2003,11,23,-0.028,-0.332,6,0.333,101.1
2003,11,24,0.144,-0.332,7,0.362,108.2
2003,11,25,0.308,-0.3,8,0.43,123.9
2003,11,26,0.457,-0.238,8,0.515,144
2003,11,27,0.584,-0.15,8,0.603,165.5
2003,11,28,0.683,-0.039,8,0.684,186.5
2003,11,29,0.75,0.089,1,0.756,206.2
2003,11,30,0.782,0.227,1,0.815,224
2003,12,1,0.776,0.37,1,0.86,239.4
2003,12,2,0.733,0.508,1,0.892,252.4
2003,12,3,0.653,0.637,1,0.912,262.7
2003,12,4,0.54,0.748,2,0.922,270.5
2003,12,5,0.397,0.835,2,0.925,275.7
2003,12,6,0.23,0.894,2,0.923,278.6
2003,12,7,0.045,0.921,2,0.922,279.8
2003,12,8,-0.15,0.912,3,0.924,279.8
2003,12,9,-0.348,0.866,3,0.933,279.5
2003,12,10,-0.541,0.784,3,0.953,280.1
2003,12,11,-0.722,0.668,4,0.984,282.5
2003,12,12,-0.884,0.52,4,1.026,288
2003,12,13,-1.02,0.346,4,1.077,297.1
2003,12,14,-1.126,0.151,4,1.136,310.2
2003,12,15,-1.198,-0.058,5,1.199,326.8
2003,12,16,-1.233,-0.274,5,1.263,346
2003,12,17,-1.231,-0.489,5,1.325,366.8
2003,12,18,-1.193,-0.696,5,1.381,387.7
2003,12,19,-1.121,-0.888,5,1.43,407.4
2003,12,20,-1.02,-1.058,6,1.469,424.6
2003,12,21,-0.893,-1.2,6,1.496,438.1
2003,12,22,-0.748,-1.311,6,1.509,447.1
2003,12,23,-0.59,-1.387,6,1.507,450.7
2003,12,24,-0.426,-1.427,6,1.489,448.5
2003,12,25,-0.263,-1.431,6,1.455,440.4
2003,12,26,-0.107,-1.401,6,1.405,426.2
2003,12,27,0.037,-1.338,7,1.339,406.4
2003,12,28,0.163,-1.248,7,1.258,381.5
2003,12,29,0.27,-1.134,7,1.166,352.2
2003,12,30,0.355,-1.003,7,1.064,319.6
2003,12,31,0.418,-0.86,7,0.956,284.9
2004,1,1,0.458,-0.711,7,0.846,249.4
2004,1,2,0.48,-0.562,7,0.739,214.8
2004,1,3,0.484,-0.417,8,0.639,182.8
2004,1,4,0.477,-0.281,8,0.553,155.3
2004,1,5,0.461,-0.156,8,0.487,134.2
2004,1,6,0.441,-0.047,8,0.444,121.1
2004,1,7,0.423,0.048,1,0.426,116.2
2004,1,8,0.41,0.126,1,0.429,118.1
2004,1,9,0.405,0.191,1,0.448,124.7
2004,1,10,0.411,0.243,1,0.478,134.2
2004,1,11,0.43,0.285,1,0.516,145.6
2004,1,12,0.46,0.321,1,0.561,158.8
2004,1,13,0.502,0.353,1,0.614,173.7
2004,1,14,0.553,0.384,1,0.673,190.4
2004,1,15,0.608,0.418,1,0.738,208.8
2004,1,16,0.665,0.457,1,0.807,228.2
2004,1,17,0.718,0.501,1,0.876,248
2004,1,18,0.763,0.553,1,0.942,267.2
2004,1,19,0.793,0.612,1,1.001,284.8
2004,1,20,0.804,0.675,1,1.05,300
2004,1,21,0.792,0.742,1,1.085,312
2004,1,22,0.754,0.809,2,1.106,320.3
2004,1,23,0.688,0.873,2,1.112,324.7
2004,1,24,0.594,0.929,2,1.103,325.2
2004,1,25,0.472,0.973,2,1.082,322.2
2004,1,26,0.325,1.002,2,1.053,316.7
2004,1,27,0.156,1.01,2,1.022,309.7
2004,1,28,-0.028,0.996,3,0.996,302.5
2004,1,29,-0.223,0.957,3,0.982,296.7
2004,1,30,-0.421,0.89,3,0.985,293.7
2004,1,31,-0.614,0.798,3,1.007,294.3
2004,2,1,-0.795,0.679,4,1.046,299
2004,2,2,-0.956,0.537,4,1.097,307.3
2004,2,3,-1.091,0.374,4,1.154,318.3
2004,2,4,-1.194,0.196,4,1.21,330.7
2004,2,5,-1.259,0.008,4,1.259,343.1
2004,2,6,-1.284,-0.185,5,1.297,354.3
2004,2,7,-1.267,-0.375,5,1.321,363.4
2004,2,8,-1.207,-0.557,5,1.329,369.7
2004,2,9,-1.106,-0.724,5,1.322,372.9
2004,2,10,-0.968,-0.869,5,1.301,373
2004,2,11,-0.796,-0.988,6,1.269,370.2
2004,2,12,-0.597,-1.076,6,1.23,364.9
2004,2,13,-0.379,-1.129,6,1.191,357.9
2004,2,14,-0.148,-1.145,6,1.154,349.9
2004,2,15,0.087,-1.123,7,1.127,341.9
2004,2,16,0.318,-1.065,7,1.111,334.6
2004,2,17,0.536,-0.97,7,1.109,328.8
2004,2,18,0.734,-0.844,7,1.118,325
2004,2,19,0.904,-0.689,8,1.137,323.2
2004,2,20,1.041,-0.512,8,1.161,323.5
2004,2,21,1.141,-0.319,8,1.184,325.5
2004,2,22,1.199,-0.115,8,1.204,328.5
2004,2,23,1.214,0.091,1,1.218,331.9
2004,2,24,1.186,0.293,1,1.222,335.2
2004,2,25,1.117,0.484,1,1.217,337.9
2004,2,26,1.009,0.656,1,1.203,339.4
2004,2,27,0.865,0.805,1,1.182,339.6
2004,2,28,0.693,0.925,2,1.156,338.5
2004,2,29,0.498,1.013,2,1.128,336
2004,3,1,0.286,1.065,2,1.103,332.6
2004,3,2,0.066,1.08,2,1.082,328.5
2004,3,3,-0.154,1.058,3,1.069,324
2004,3,4,-0.368,1,3,1.066,319.8
2004,3,5,-0.567,0.909,3,1.071,316.2
2004,3,6,-0.746,0.787,3,1.084,313.7
2004,3,7,-0.899,0.639,4,1.103,312.4
2004,3,8,-1.02,0.471,4,1.124,312.6
2004,3,9,-1.107,0.288,4,1.144,314.1
2004,3,10,-1.158,0.097,4,1.162,316.9
2004,3,11,-1.172,-0.096,5,1.176,320.5
2004,3,12,-1.148,-0.284,5,1.183,324.5
2004,3,13,-1.09,-0.461,5,1.184,328.3
2004,3,14,-1,-0.621,5,1.177,331.4
2004,3,15,-0.882,-0.76,5,1.165,333.3
2004,3,16,-0.742,-0.874,6,1.146,333.5
2004,3,17,-0.584,-0.959,6,1.122,331.6
2004,3,18,-0.415,-1.013,6,1.094,327.5
2004,3,19,-0.241,-1.035,6,1.063,321
2004,3,20,-0.068,-1.026,6,1.028,312.1
2004,3,21,0.096,-0.988,7,0.992,301
2004,3,22,0.247,-0.922,7,0.955,288
2004,3,23,0.381,-0.833,7,0.916,273.3
2004,3,24,0.491,-0.725,7,0.876,257.6
2004,3,25,0.577,-0.602,7,0.834,241.1
2004,3,26,0.636,-0.471,8,0.791,224.6
2004,3,27,0.666,-0.337,8,0.747,208.3
2004,3,28,0.67,-0.205,8,0.7,192.8
2004,3,29,0.648,-0.081,8,0.653,178.2
2004,3,30,0.604,0.03,1,0.604,164.7
2004,3,31,0.541,0.124,1,0.555,152
2004,4,1,0.464,0.198,1,0.505,140
2004,4,2,0.379,0.25,1,0.454,128.2
2004,4,3,0.292,0.278,1,0.404,116.1
2004,4,4,0.209,0.283,2,0.352,103.2
2004,4,5,0.135,0.267,2,0.299,88.9
2004,4,6,0.076,0.23,2,0.243,73
2004,4,7,0.036,0.179,2,0.182,55.1
2004,4,8,0.019,0.115,2,0.117,35.4
2004,4,9,0.028,0.045,2,0.054,15.8
2004,4,10,0.064,-0.025,8,0.069,19
2004,4,11,0.126,-0.09,8,0.155,43.9
2004,4,12,0.212,-0.145,8,0.257,72.6
2004,4,13,0.319,-0.184,8,0.368,103.4
2004,4,14,0.442,-0.203,8,0.487,135.4
2004,4,15,0.575,-0.199,8,0.609,168
2004,4,16,0.712,-0.168,8,0.731,200.5
2004,4,17,0.844,-0.11,8,0.851,232.2
2004,4,18,0.963,-0.026,8,0.963,262.4
2004,4,19,1.062,0.083,1,1.065,290.3
2004,4,20,1.133,0.214,1,1.153,315.4
2004,4,21,1.17,0.361,1,1.224,336.9
2004,4,22,1.167,0.519,1,1.277,354.8
2004,4,23,1.12,0.682,1,1.312,368.8
2004,4,24,1.029,0.842,1,1.329,379.3
2004,4,25,0.892,0.991,2,1.333,386.7
2004,4,26,0.712,1.122,2,1.329,392
2004,4,27,0.492,1.229,2,1.324,396.4
2004,4,28,0.24,1.304,2,1.326,401.3
2004,4,29,-0.038,1.343,3,1.344,408
2004,4,30,-0.332,1.342,3,1.383,417.5
2004,5,1,-0.632,1.299,3,1.445,430.4
2004,5,2,-0.926,1.214,3,1.527,446.6
2004,5,3,-1.203,1.087,4,1.622,465.2
2004,5,4,-1.453,0.923,4,1.721,485
2004,5,5,-1.665,0.725,4,1.816,504.3
2004,5,6,-1.831,0.501,4,1.898,521.5
2004,5,7,-1.943,0.257,4,1.96,535
2004,5,8,-1.995,0.003,4,1.995,543.5
2004,5,9,-1.985,-0.253,5,2.001,546.2
2004,5,10,-1.912,-0.501,5,1.976,542.5
2004,5,11,-1.777,-0.731,5,1.921,532.5
2004,5,12,-1.585,-0.935,5,1.84,516.6
2004,5,13,-1.341,-1.105,5,1.738,496
2004,5,14,-1.054,-1.235,6,1.624,472.4
2004,5,15,-0.735,-1.319,6,1.51,447.8
2004,5,16,-0.394,-1.355,6,1.411,425.1
2004,5,17,-0.043,-1.34,6,1.34,406.9
2004,5,18,0.304,-1.274,7,1.31,395.6
2004,5,19,0.635,-1.161,7,1.323,392.7
2004,5,20,0.939,-1.004,7,1.375,398
2004,5,21,1.205,-0.808,8,1.451,409.9
2004,5,22,1.422,-0.582,8,1.537,425.8
2004,5,23,1.584,-0.333,8,1.618,443.1
2004,5,24,1.684,-0.07,8,1.685,459.2
2004,5,25,1.719,0.198,1,1.731,472.2
2004,5,26,1.689,0.46,1,1.75,480.7
2004,5,27,1.593,0.707,1,1.743,484.2
2004,5,28,1.437,0.93,1,1.712,482.7
2004,5,29,1.225,1.122,1,1.661,476.8
2004,5,30,0.966,1.274,2,1.598,467.7
2004,5,31,0.667,1.381,2,1.534,457.1
2004,6,1,0.341,1.44,2,1.48,447
2004,6,2,-0.003,1.447,3,1.447,439.5
2004,6,3,-0.351,1.402,3,1.446,436.4
2004,6,4,-0.693,1.306,3,1.478,439.2
2004,6,5,-1.017,1.16,3,1.543,448.1
2004,6,6,-1.311,0.97,4,1.631,462.9
2004,6,7,-1.566,0.74,4,1.732,482.2
2004,6,8,-1.774,0.477,4,1.837,504.5
2004,6,9,-1.928,0.189,4,1.937,528.2
2004,6,10,-2.022,-0.116,5,2.025,551.9
2004,6,11,-2.054,-0.429,5,2.098,574.5
2004,6,12,-2.023,-0.74,5,2.154,595
2004,6,13,-1.929,-1.04,5,2.192,613.1
2004,6,14,-1.776,-1.321,5,2.213,628.4
2004,6,15,-1.569,-1.574,6,2.222,641.1
2004,6,16,-1.314,-1.791,6,2.221,651
2004,6,17,-1.019,-1.967,6,2.215,658.6
2004,6,18,-0.693,-2.096,6,2.207,663.8
2004,6,19,-0.346,-2.174,6,2.202,666.8
2004,6,20,0.011,-2.199,7,2.199,667.8
2004,6,21,0.368,-2.171,7,2.202,666.7
2004,6,22,0.715,-2.089,7,2.208,663.6
2004,6,23,1.041,-1.957,7,2.217,658.5
2004,6,24,1.338,-1.778,7,2.225,651.4
2004,6,25,1.598,-1.557,8,2.231,642.7
2004,6,26,1.814,-1.3,8,2.232,632.5
2004,6,27,1.982,-1.015,8,2.227,621.6
2004,6,28,2.098,-0.708,8,2.214,610.6
2004,6,29,2.161,-0.388,8,2.196,600.4
2004,6,30,2.171,-0.064,8,2.172,591.8
2004,7,1,2.13,0.258,1,2.146,585.6
2004,7,2,2.042,0.567,1,2.119,582.4
2004,7,3,1.911,0.859,1,2.095,582.3
2004,7,4,1.743,1.126,1,2.075,585.1
2004,7,5,1.545,1.362,1,2.06,590.2
2004,7,6,1.325,1.565,2,2.05,596.6
2004,7,7,1.09,1.729,2,2.044,603.1
2004,7,8,0.847,1.855,2,2.039,608.6
2004,7,9,0.605,1.941,2,2.033,611.8
2004,7,10,0.369,1.987,2,2.021,611.7
2004,7,11,0.146,1.997,2,2.002,607.6
2004,7,12,-0.059,1.972,3,1.973,599
2004,7,13,-0.243,1.917,3,1.932,585.7
2004,7,14,-0.403,1.835,3,1.878,567.7
2004,7,15,-0.538,1.731,3,1.812,545.5
2004,7,16,-0.648,1.61,3,1.735,519.7
2004,7,17,-0.734,1.476,3,1.649,490.9
2004,7,18,-0.798,1.335,3,1.556,460.1
2004,7,19,-0.844,1.19,3,1.459,428.4
2004,7,20,-0.875,1.045,3,1.363,396.9
2004,7,21,-0.895,0.902,3,1.271,366.7
2004,7,22,-0.909,0.763,4,1.187,339.1
2004,7,23,-0.921,0.629,4,1.115,315.3
2004,7,24,-0.934,0.501,4,1.06,296.4
2004,7,25,-0.952,0.377,4,1.024,283.5
2004,7,26,-0.978,0.257,4,1.011,277.5
2004,7,27,-1.012,0.138,4,1.021,278.9
2004,7,28,-1.056,0.019,4,1.056,287.7
2004,7,29,-1.108,-0.103,5,1.113,303.4
2004,7,30,-1.166,-0.23,5,1.189,325.4
2004,7,31,-1.229,-0.364,5,1.282,352.5
2004,8,1,-1.292,-0.505,5,1.387,383.9
2004,8,2,-1.35,-0.656,5,1.501,418.2
2004,8,3,-1.399,-0.815,5,1.619,454.4
2004,8,4,-1.433,-0.982,5,1.738,491.3
2004,8,5,-1.448,-1.155,5,1.853,527.9
2004,8,6,-1.439,-1.331,5,1.96,563.1
2004,8,7,-1.401,-1.506,6,2.057,595.8
2004,8,8,-1.332,-1.677,6,2.141,625.1
2004,8,9,-1.229,-1.837,6,2.21,650.4
2004,8,10,-1.09,-1.981,6,2.261,670.8
2004,8,11,-0.917,-2.104,6,2.295,686
2004,8,12,-0.711,-2.201,6,2.313,695.8
2004,8,13,-0.475,-2.266,6,2.315,700.1
2004,8,14,-0.214,-2.295,6,2.305,699.1
2004,8,15,0.066,-2.283,7,2.284,693.5
2004,8,16,0.359,-2.23,7,2.259,684.1
2004,8,17,0.658,-2.133,7,2.232,671.9
2004,8,18,0.953,-1.992,7,2.208,658.2
2004,8,19,1.237,-1.81,7,2.192,644.5
2004,8,20,1.502,-1.588,7,2.186,632.3
2004,8,21,1.739,-1.332,8,2.19,622.9
2004,8,22,1.942,-1.047,8,2.206,617.2
2004,8,23,2.104,-0.74,8,2.231,615.8
2004,8,24,2.222,-0.419,8,2.261,618.5
2004,8,25,2.29,-0.092,8,2.292,624.6
2004,8,26,2.308,0.232,1,2.32,632.8
2004,8,27,2.276,0.545,1,2.34,641.8
2004,8,28,2.195,0.839,1,2.349,649.8
2004,8,29,2.068,1.105,1,2.344,655.6
2004,8,30,1.9,1.338,1,2.323,657.9
2004,8,31,1.697,1.531,1,2.286,655.6
2004,9,1,1.467,1.682,2,2.232,648.4
2004,9,2,1.217,1.787,2,2.162,635.9
2004,9,3,0.957,1.846,2,2.08,618.2
2004,9,4,0.694,1.861,2,1.986,595.8
2004,9,5,0.438,1.834,2,1.885,569.4
2004,9,6,0.195,1.769,2,1.78,539.8
2004,9,7,-0.028,1.673,3,1.673,508
2004,9,8,-0.226,1.552,3,1.568,475.2
2004,9,9,-0.394,1.413,3,1.467,442.4
2004,9,10,-0.53,1.265,3,1.372,410.4
2004,9,11,-0.634,1.115,3,1.283,380.1
2004,9,12,-0.707,0.971,3,1.201,352.1
2004,9,13,-0.752,0.838,3,1.126,326.7
2004,9,14,-0.773,0.723,4,1.059,304.2
2004,9,15,-0.775,0.63,4,0.999,284.9
2004,9,16,-0.765,0.56,4,0.948,268.9
2004,9,17,-0.748,0.515,4,0.908,256.9
2004,9,18,-0.732,0.494,4,0.883,249.5
2004,9,19,-0.722,0.494,4,0.875,247.5
2004,9,20,-0.725,0.511,4,0.887,251.1
2004,9,21,-0.744,0.539,4,0.919,260.5
2004,9,22,-0.783,0.571,4,0.969,274.8
2004,9,23,-0.842,0.601,4,1.034,293
2004,9,24,-0.921,0.62,4,1.11,313.7
2004,9,25,-1.018,0.622,4,1.193,335.6
2004,9,26,-1.128,0.6,4,1.278,357.4
2004,9,27,-1.247,0.549,4,1.362,378.3
2004,9,28,-1.365,0.464,4,1.442,397.7
2004,9,29,-1.477,0.342,4,1.516,415.4
2004,9,30,-1.572,0.184,4,1.582,431.8
2004,10,1,-1.642,-0.009,5,1.642,447.2
2004,10,2,-1.678,-0.234,5,1.694,462.7
2004,10,3,-1.674,-0.485,5,1.743,479.2
2004,10,4,-1.622,-0.754,5,1.789,497.7
2004,10,5,-1.52,-1.032,5,1.837,519.3
2004,10,6,-1.363,-1.31,5,1.891,544.2
2004,10,7,-1.154,-1.577,6,1.954,572.7
2004,10,8,-0.893,-1.821,6,2.028,604.1
2004,10,9,-0.587,-2.033,6,2.116,637.6
2004,10,10,-0.242,-2.202,6,2.215,671.9
2004,10,11,0.131,-2.32,7,2.324,705.4
2004,10,12,0.522,-2.381,7,2.437,736.7
2004,10,13,0.917,-2.379,7,2.549,764.3
2004,10,14,1.304,-2.312,7,2.654,786.8
2004,10,15,1.668,-2.181,7,2.746,803.2
2004,10,16,1.998,-1.988,8,2.818,812.7
2004,10,17,2.279,-1.738,8,2.867,814.9
2004,10,18,2.503,-1.439,8,2.887,809.9
2004,10,19,2.66,-1.099,8,2.878,797.9
2004,10,20,2.744,-0.73,8,2.84,779.8
2004,10,21,2.753,-0.343,8,2.774,757.1
2004,10,22,2.684,0.049,1,2.684,731.3
2004,10,23,2.54,0.435,1,2.577,704.5
2004,10,24,2.327,0.801,1,2.461,679.1
2004,10,25,2.052,1.138,1,2.346,657.1
2004,10,26,1.725,1.434,1,2.243,640.6
2004,10,27,1.357,1.683,2,2.162,630.6
2004,10,28,0.961,1.878,2,2.11,627.4
2004,10,29,0.551,2.016,2,2.089,630.1
2004,10,30,0.14,2.094,2,2.099,636.9
2004,10,31,-0.257,2.114,3,2.13,645.7
2004,11,1,-0.628,2.079,3,2.171,653.9
2004,11,2,-0.962,1.992,3,2.213,659.3
2004,11,3,-1.25,1.862,3,2.243,659.9
2004,11,4,-1.484,1.695,3,2.252,654.3
2004,11,5,-1.658,1.499,4,2.236,641.3
2004,11,6,-1.772,1.284,4,2.188,620.5
2004,11,7,-1.823,1.06,4,2.108,591.7
2004,11,8,-1.814,0.834,4,1.997,555.3
2004,11,9,-1.75,0.615,4,1.855,512
2004,11,10,-1.637,0.41,4,1.687,462.9
2004,11,11,-1.482,0.224,4,1.499,409.4
2004,11,12,-1.294,0.063,4,1.296,353.1
2004,11,13,-1.083,-0.07,5,1.085,295.9
2004,11,14,-0.859,-0.176,5,0.877,240
2004,11,15,-0.631,-0.252,5,0.68,188.2
2004,11,16,-0.409,-0.302,5,0.508,144.3
2004,11,17,-0.202,-0.327,6,0.384,113.4
2004,11,18,-0.015,-0.331,6,0.332,100.7
2004,11,19,0.144,-0.32,7,0.351,104.8
2004,11,20,0.271,-0.298,7,0.402,116.7
2004,11,21,0.364,-0.27,8,0.453,128.5
2004,11,22,0.422,-0.24,8,0.485,136.1
2004,11,23,0.445,-0.215,8,0.494,137.7
2004,11,24,0.435,-0.199,8,0.478,133
2004,11,25,0.397,-0.193,8,0.441,123
2004,11,26,0.334,-0.202,8,0.39,109.8
2004,11,27,0.253,-0.226,8,0.339,97.2
2004,11,28,0.158,-0.266,7,0.31,91.6
2004,11,29,0.058,-0.322,7,0.327,99
2004,11,30,-0.043,-0.391,6,0.394,119.4
2004,12,1,-0.138,-0.472,6,0.491,148.1
2004,12,2,-0.22,-0.56,6,0.602,180.4
2004,12,3,-0.286,-0.653,6,0.713,213.1
2004,12,4,-0.331,-0.746,6,0.816,243.7
2004,12,5,-0.352,-0.833,6,0.905,270.6
2004,12,6,-0.347,-0.912,6,0.976,292.5
2004,12,7,-0.316,-0.976,6,1.026,308.7
2004,12,8,-0.258,-1.023,6,1.055,318.6
2004,12,9,-0.176,-1.049,6,1.064,322.1
2004,12,10,-0.072,-1.051,6,1.053,319.6
2004,12,11,0.05,-1.026,7,1.027,311.9
2004,12,12,0.185,-0.974,7,0.992,300.1
2004,12,13,0.329,-0.895,7,0.954,286.1
2004,12,14,0.475,-0.789,7,0.921,272.3
2004,12,15,0.618,-0.658,7,0.903,261.2
2004,12,16,0.752,-0.504,8,0.905,255.6
2004,12,17,0.87,-0.331,8,0.931,257.4
2004,12,18,0.967,-0.144,8,0.978,267.1
2004,12,19,1.039,0.053,1,1.04,283.5
2004,12,20,1.081,0.255,1,1.111,304.6
2004,12,21,1.091,0.455,1,1.183,327.9
2004,12,22,1.067,0.649,1,1.249,351.2
2004,12,23,1.008,0.83,1,1.306,372.7
2004,12,24,0.914,0.993,2,1.35,391.2
2004,12,25,0.788,1.134,2,1.381,405.7
2004,12,26,0.633,1.247,2,1.398,416
2004,12,27,0.454,1.329,2,1.404,422
2004,12,28,0.254,1.378,2,1.401,424.1
2004,12,29,0.042,1.392,2,1.392,422.7
2004,12,30,-0.177,1.37,3,1.381,418.8
2004,12,31,-0.395,1.314,3,1.372,413.1
2005,1,1,-0.604,1.224,3,1.365,406.5
2005,1,2,-0.799,1.104,3,1.363,399.7
2005,1,3,-0.971,0.958,4,1.364,393.2
2005,1,4,-1.115,0.79,4,1.367,387.2
2005,1,5,-1.227,0.607,4,1.369,381.7
2005,1,6,-1.302,0.413,4,1.366,376.2
2005,1,7,-1.338,0.215,4,1.355,370.4
2005,1,8,-1.335,0.02,4,1.335,363.7
2005,1,9,-1.292,-0.167,5,1.303,355.6
2005,1,10,-1.212,-0.34,5,1.259,346.1
2005,1,11,-1.099,-0.494,5,1.205,334.9
2005,1,12,-0.958,-0.624,5,1.143,322.5
2005,1,13,-0.794,-0.728,5,1.077,309.2
2005,1,14,-0.613,-0.804,6,1.011,295.8
2005,1,15,-0.424,-0.85,6,0.95,282.9
2005,1,16,-0.233,-0.868,6,0.899,271.2
2005,1,17,-0.048,-0.859,6,0.86,261.1
2005,1,18,0.124,-0.825,7,0.834,252.7
2005,1,19,0.278,-0.77,7,0.818,245.6
2005,1,20,0.407,-0.698,7,0.808,239.2
2005,1,21,0.509,-0.614,7,0.798,232.4
2005,1,22,0.581,-0.523,8,0.782,224.3
2005,1,23,0.621,-0.431,8,0.756,213.9
2005,1,24,0.63,-0.342,8,0.716,200.5
2005,1,25,0.609,-0.261,8,0.662,183.8
2005,1,26,0.561,-0.191,8,0.593,163.6
2005,1,27,0.491,-0.136,8,0.51,140.1
2005,1,28,0.404,-0.097,8,0.415,113.9
2005,1,29,0.304,-0.076,8,0.314,86.1
2005,1,30,0.198,-0.073,8,0.211,58.4
2005,1,31,0.092,-0.086,8,0.126,36.3
2005,2,1,-0.009,-0.114,6,0.114,34.6
2005,2,2,-0.1,-0.153,6,0.183,53.8
2005,2,3,-0.177,-0.2,6,0.267,77.4
2005,2,4,-0.236,-0.251,6,0.344,99.7
2005,2,5,-0.275,-0.302,6,0.408,118.4
2005,2,6,-0.294,-0.348,6,0.456,132.7
2005,2,7,-0.292,-0.386,6,0.484,141.8
2005,2,8,-0.271,-0.413,6,0.494,145.4
2005,2,9,-0.233,-0.424,6,0.484,143.5
2005,2,10,-0.181,-0.418,6,0.456,136.2
2005,2,11,-0.119,-0.394,6,0.411,123.9
2005,2,12,-0.05,-0.351,6,0.355,107.5
2005,2,13,0.02,-0.29,7,0.291,88.3
2005,2,14,0.089,-0.213,7,0.23,68.9
2005,2,15,0.151,-0.121,8,0.194,55.2
2005,2,16,0.204,-0.018,8,0.205,55.8
2005,2,17,0.245,0.092,1,0.261,72.2
2005,2,18,0.271,0.205,1,0.34,96.6
2005,2,19,0.283,0.317,2,0.425,123.3
2005,2,20,0.278,0.424,2,0.507,149.4
2005,2,21,0.259,0.521,2,0.582,173.3
2005,2,22,0.227,0.605,2,0.646,193.9
2005,2,23,0.183,0.673,2,0.697,210.2
2005,2,24,0.131,0.721,2,0.733,221.7
2005,2,25,0.073,0.748,2,0.751,227.9
2005,2,26,0.014,0.753,2,0.753,228.5
2005,2,27,-0.043,0.735,3,0.736,223.5
2005,2,28,-0.095,0.696,3,0.702,212.8
2005,3,1,-0.137,0.636,3,0.651,196.8
2005,3,2,-0.168,0.559,3,0.583,175.7
2005,3,3,-0.184,0.466,3,0.501,150.2
2005,3,4,-0.185,0.362,3,0.406,120.9
2005,3,5,-0.167,0.25,3,0.301,88.5
2005,3,6,-0.132,0.134,3,0.188,54.4
2005,3,7,-0.08,0.019,4,0.082,22.5
2005,3,8,-0.011,-0.092,6,0.092,28
2005,3,9,0.073,-0.194,7,0.207,62.1
2005,3,10,0.17,-0.283,7,0.33,97.6
2005,3,11,0.276,-0.357,7,0.451,131.8
2005,3,12,0.388,-0.412,7,0.566,163.8
2005,3,13,0.503,-0.447,8,0.673,192.8
2005,3,14,0.617,-0.459,8,0.769,218.3
2005,3,15,0.725,-0.449,8,0.853,239.9
2005,3,16,0.824,-0.416,8,0.923,257.5
2005,3,17,0.909,-0.36,8,0.978,270.8
2005,3,18,0.978,-0.284,8,1.018,280
2005,3,19,1.025,-0.19,8,1.043,285.2
2005,3,20,1.05,-0.079,8,1.053,286.9
2005,3,21,1.048,0.043,1,1.048,285.7
2005,3,22,1.018,0.174,1,1.032,282.2
2005,3,23,0.958,0.308,1,1.007,277.3
