year mon day PCx PCy phase Amp(nrm) Amp(non-nrm)
2004 09 28 -0.188  0.460 3  0.497  178.3
2004 09 29 -0.285  0.429 3  0.515  185.5
2004 09 30 -0.377  0.368 4  0.527  190.8
2004 10 01 -0.459  0.276 4  0.536  195.3
2004 10 02 -0.527  0.157 4  0.550  201.3
2004 10 03 -0.575  0.014 4  0.575  211.2
2004 10 04 -0.601 -0.149 5  0.619  227.0
2004 10 05 -0.602 -0.326 5  0.684  249.7
2004 10 06 -0.576 -0.510 5  0.769  278.9
2004 10 07 -0.523 -0.692 6  0.868  313.0
2004 10 08 -0.444 -0.867 6  0.974  349.9
2004 10 09 -0.341 -1.026 6  1.081  387.1
2004 10 10 -0.218 -1.162 6  1.182  422.5
2004 10 11 -0.078 -1.269 6  1.271  453.9
2004 10 12  0.072 -1.341 7  1.343  479.6
2004 10 13  0.228 -1.375 7  1.394  498.2
